TRUE,30007,2001,Bodegard A,Neuron,1,Intersection between Active Shape Discrimination vs. Rest and Passive Shape Discrimination vs. Rest,Perception.Somesthesis,16
FALSE,16050118,2006,Helmchen C,Human Brain Mapping,2,"External = Internal, Activations",Perception.Somesthesis.Pain,16
TRUE,60100143,2005,Aoki T,Experimental Brain Research,1,Index Finger - Rest,Action.Execution,1
TRUE,60100143,2005,Aoki T,Experimental Brain Research,2,Ring Finger - Rest,Action.Execution,7
TRUE,60100143,2005,Aoki T,Experimental Brain Research,3,Ring Finger - Index Finger,Action.Execution,2
TRUE,60100143,2005,Aoki T,Experimental Brain Research,4,Double Finger Tapping - Rest,Action.Execution,12
TRUE,60100143,2005,Aoki T,Experimental Brain Research,5,Right and Little Fingers - Index and Middle Fingers,Action.Execution,5
TRUE,60100143,2005,Aoki T,Experimental Brain Research,6,Double Finger Tapping - Single Finger Tapping,Action.Execution,4
FALSE,60100144,2006,Aramaki Y,Cerebral Cortex,1,Parallel,Action.Execution,18
FALSE,60100144,2006,Aramaki Y,Cerebral Cortex,2,Mirror,Action.Execution,7
TRUE,60100144,2006,Aramaki Y,Cerebral Cortex,3,Parallel - Mirror,Action.Execution,19
FALSE,60100144,2006,Aramaki Y,Cerebral Cortex,4,Phase Transition,Action.Execution,22
FALSE,60100144,2006,Aramaki Y,Cerebral Cortex,5,"Asymmetric Activation, Phase Transition",Action.Execution,7
FALSE,60100144,2006,Aramaki Y,Cerebral Cortex,6,"Asymmetric Activation, Parallel",Action.Execution,4
FALSE,60100144,2006,Aramaki Y,Cerebral Cortex,7,"Asymmetric Activation, Mirror",Action.Execution,2
FALSE,60100148,1998,Goerres G W,Neuroreport,1,Unimanual Right Finger Press vs. Rest,Action.Execution,16
TRUE,60100148,1998,Goerres G W,Neuroreport,2,Bimanual Symmetric Finger Press vs. Rest,Action.Execution,18
FALSE,60100148,1998,Goerres G W,Neuroreport,3,Bimanual Asymmetric Finger Press vs. Rest,Action.Execution,20
FALSE,60100148,1998,Goerres G W,Neuroreport,4,Bimanual Symmetric Finger Press vs. Unimanual Right Finger Press,Action.Execution,3
FALSE,60100148,1998,Goerres G W,Neuroreport,5,Bimanual Asymmetric Finger Press vs. Unimanual Right Finger Press,Action.Execution,6
FALSE,60100148,1998,Goerres G W,Neuroreport,6,Bimanual Asymmetric Finger Press vs. Bimanual Symmetric Finger Press,Action.Execution,3
FALSE,60100154,2006,Lehericy S,Cerebral Cortex,1,Simple - Rest,Action.Execution,8
FALSE,60100154,2006,Lehericy S,Cerebral Cortex,2,Scale - Rest,Action.Execution,11
FALSE,60100154,2006,Lehericy S,Cerebral Cortex,3,Complex - Rest,Action.Execution,27
FALSE,60100154,2006,Lehericy S,Cerebral Cortex,4,Complex - Simple,Action.Execution,30
FALSE,60100154,2006,Lehericy S,Cerebral Cortex,5,Complex - Scale,Action.Execution,15
TRUE,60100154,2006,Lehericy S,Cerebral Cortex,6,Scale - Simple,Action.Execution,7
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,1,Mirror vs. Rest,Action.Execution,13
TRUE,60100161,1997,Sadato N,Journal of Neuroscience,2,Parallel vs. Rest,Action.Execution,15
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,3,Parallel vs. Mirror,Action.Execution,4
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,4,Right Unimanual vs. Rest,Action.Execution,3
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,5,Left Unimanual vs. Rest,Action.Execution,6
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,6,Bimanual Mirror vs. Rest,Action.Execution,12
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,7,Bimanual Parallel vs. Rest,Action.Execution,13
FALSE,60100161,1997,Sadato N,Journal of Neuroscience,8,Bimanual Parallel vs. Bimanual Mirror,Action.Execution,2
FALSE,60100166,2001,Calautti C,Stroke,1,"Right Hand Tapping vs. Rest, Young Subjects",Action.Execution,10
FALSE,60100166,2001,Calautti C,Stroke,2,"Left Hand Tapping vs. Rest, Young Subjects",Action.Execution,10
TRUE,60100166,2001,Calautti C,Stroke,3,"Right Hand Tapping vs. Rest, Older Subjects",Action.Execution,4
FALSE,60100166,2001,Calautti C,Stroke,4,"Left Hand Tapping vs. Rest, Older Subjects",Action.Execution,10
FALSE,60100166,2001,Calautti C,Stroke,5,"Young vs. Older Subjects, Rest",Action.Rest,23
TRUE,60100167,1995,Dettmers C,Journal of Neurophysiology,1,Comparison Between Movement and Rest,Action.Execution,39
TRUE,60100167,1995,Dettmers C,Journal of Neurophysiology,2,Correlation Between rCBF and Force,Action.Execution,19
TRUE,60100169,2000,Jancke L,Cognitive Brain Research,1,Auditory Synchronization > Rest,Action.Execution,12
TRUE,60100169,2000,Jancke L,Cognitive Brain Research,2,Auditory Continuation > Rest,Action.Execution,11
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,3,Rest > Auditory Continuation,Action.Execution,1
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,4,Auditory Synchronization > Auditory Continuation,Action.Execution,2
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,5,Visual Synchronization > Rest,Action.Execution,13
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,6,Visual Continuation > Rest,Action.Execution,12
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,7,Rest > Visual Continuation,Action.Execution,2
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,8,Visual Synchronization > Visual Continuation,Action.Execution,4
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,9,Visual Continuation > Visual Synchronization,Action.Execution,3
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,10,Auditory > Visual,Action.Execution,6
FALSE,60100169,2000,Jancke L,Cognitive Brain Research,11,Visual > Auditory,Action.Execution,4
